Name	meiotic_1_quant	meiotic_2_quant	veg_cells_1_quant	veg_cells_2_quant
YKL065W-A	512.948	430.186	33.5848	16.7283
YKL068W-A	1978.48	1855.23	345.324	143.959
YKL069W	43.2339	48.0215	47.2083	29.2139
YKL071W	10.9757	10.1865	0.503508	0.234073
YKL072W	12.8186	12.0355	4.76897	3.04014
YKL073W	10.418	9.54041	8.91699	8.41515
YOR098C	13.5871	12.3276	5.4951	5.42735
YKL078W	18.0845	16.8957	13.4126	9.98618
YPL089C	54.2268	45.3335	5.23151	5.13553
YOR004W	136.622	146.239	158.811	87.6948
YKL079W	56.7064	44.9651	12.8886	6.33025
YKL081W	153.304	138.888	119.085	223.708
YKL082C	52.8155	55.0498	37.2701	22.5409
YKL085W	71.0363	81.681	30.4601	17.3909
YNR071C	7.60462	5.53778	0.374165	0.156549
YKL086W	19.714	20.8509	0.0	0.0
YKL087C	31.1902	33.8623	8.50421	7.46058
YKL088W	14.8419	15.514	6.60093	5.01894
YKL089W	10.0842	9.06499	8.41113	4.58771
YKL091C	10.9664	11.347	5.07841	4.28528
YKL093W	21.6219	24.4165	0.870639	0.316758
YKL095W	11.6819	15.8177	4.91585	2.4238
YKL096W	283.486	259.22	11.3489	6.4868
YKL096W-A	244.053	227.47	88.3414	133.766
YOR295W	12.4339	12.3511	19.0759	6.3255
YLR035C-A	0.026062	0.07918	0.0	0.114735
YKL096C-B	148.175	111.415	11.259	7.85121
YKL097C	1.03164	2.05633	0.18104	0.252488
YKL099C	129.645	158.883	135.133	62.3094
YMR253C	16.9233	19.964	2.4314	1.96104
YKL100C	24.6418	23.1825	6.17988	6.9541
YPR131C	42.2137	44.8935	51.6549	24.7752
YKL104C	58.4301	65.5742	16.7782	11.9988
YMR114C	16.7229	19.5848	2.38077	2.70372
YKL105C	6.61822	6.30808	1.3699	1.93636
YKL106C-A	19.589	22.3628	0.0	0.0
YKL108W	9.5949	9.02646	4.48221	4.67921
YKL112W	19.5048	17.4046	8.56751	7.87527
YKL114C	17.3373	19.9356	21.1951	11.5193
YLR032W	6.06535	5.45935	2.67334	2.30686
YKL116C	11.4009	9.92878	5.04004	5.5362
YKL117W	75.1671	76.7316	71.2333	56.4648
YKL120W	189.21	235.505	35.58	177.293
YKL121W	6.51508	6.60861	1.72941	1.3204
YKL122C	105.965	81.3849	72.5245	71.3786
YPL220W	96.826	110.392	284.762	222.587
YKL124W	24.4761	22.4214	1.50628	1.63694
YKL126W	23.9835	26.533	14.1917	11.4493
YKL127W	2.57874	3.04469	13.0098	8.78031
YKL130C	20.5865	19.1453	20.3023	21.2774
YKL133C	35.4806	35.0695	3.49668	1.35265
YKL134C	4.8281	4.39797	3.9023	2.63276
YML129C	436.981	471.663	156.375	137.74
YKL135C	21.905	23.8912	13.9473	8.37853
YML071C	14.2327	12.446	8.65925	6.47051
YKL137W	192.432	186.245	154.504	84.5853
YLR451W	14.7851	15.1464	7.42288	4.87268
YKR093W	15.7574	11.7861	1.57351	0.05225
YKL138C-A	330.94	354.744	317.783	211.617
YOR180C	10.3127	12.124	7.36412	3.80651
YKL140W	18.2869	20.3269	12.2891	9.63161
YKL141W	151.46	135.221	30.0715	26.4756
YNR003C	47.9384	52.4207	48.0271	28.2937
YKL142W	217.156	227.038	29.4319	19.8296
YKL146W	23.0011	25.358	5.16336	4.28954
YPR021C	8.70367	7.70688	3.18856	2.82686
YKL148C	40.8178	47.2896	1.9513	1.99244
YMR021C	21.8527	24.5264	12.8319	5.83037
YKL149C	11.3736	11.302	9.24409	4.82936
YKL151C	10.9632	13.591	10.9112	9.36454
YKL152C	181.944	224.429	2409.21	2625.34
YOR078W	145.429	143.908	104.857	58.6604
YKL154W	31.5801	30.6826	45.8406	33.0606
YPL204W	60.744	63.8906	14.916	15.8323
YLR244C	88.8186	79.7269	37.0243	52.659
YKL155C	11.1802	10.7402	6.83729	4.56916
YPR196W	3.7712	3.48975	2.39659	1.26572
YKL156W	6144.97	5856.21	8541.91	6982.82
YKL157W	23.3669	24.6849	9.39557	9.58226
YOL053W	10.1268	10.2196	7.73745	3.68369
YKL159C	10.3271	11.3059	2.94495	4.63375
YNL016W	30.7478	33.1196	21.7296	27.271
YKL161C	42.4782	48.4836	16.2084	3.7482
YMR083W	95.8204	97.9302	56.5687	54.957
YKL163W	62.8931	66.5557	1.50427	1.79456
YKL164C	46.1612	51.5957	59.7384	83.3894
YKL165C	7.83183	7.45354	7.028	7.14549
YKL167C	214.899	181.256	67.5369	46.3516
YKL168C	3.91557	4.16931	2.5135	2.30178
YOR191W	9.69522	8.62983	2.29513	2.43375
YKL173W	11.2614	9.29722	4.01998	3.87915
YKL175W	84.3691	92.9547	9.40018	8.95473
YKL176C	22.2002	21.2151	8.99051	5.23352
YKL179C	9.43361	8.99273	12.864	8.83413
YKL180W	443.86	404.214	524.923	767.538
YKL181W	138.404	156.987	175.646	114.05
YKL182W	157.824	121.998	36.3628	79.67
YKL186C	158.807	175.32	101.395	69.306
YNL066W	9.89237	9.35895	16.8325	24.3181
YKL187C	8.70685	9.31616	0.392902	0.487077
YKL192C	142.737	126.267	60.7998	100.039
YML053C	35.2966	35.7453	24.8765	16.1975
YKL195W	54.7232	55.173	31.935	20.7056
YKL196C	172.076	214.261	93.7179	76.3494
YKL197C	1.64956	1.70612	1.24718	1.17096
YKL198C	7.91831	7.56036	1.02242	1.37918
YKL203C	6.92042	5.27348	1.4137	1.89231
YKL204W	10.1923	8.60876	3.11095	5.02894
YKL205W	25.6214	22.4817	13.7097	10.4123
YKL207W	51.0082	50.5049	56.1317	46.0495
YKL208W	23.9792	29.8668	16.3247	5.31474
YKL209C	3.78658	3.94373	1.70389	1.18816
YPR079W	14.5032	17.288	7.7423	6.12481
YKL210W	20.8719	18.6958	15.1051	14.073
YOL139C	498.018	560.97	471.565	367.204
YKL213C	10.8554	11.3486	15.0037	9.488
YKL104W-A	0.366424	0.697183	0.0	0.0
YKL214C	31.7898	29.9725	9.09853	13.5876
YLR361C	7.04755	5.98099	3.8615	3.52652
YLR093C	100.889	114.863	57.2703	22.7866
YKL216W	80.2074	91.2299	111.264	53.1675
YPL245W	28.3739	34.2901	26.6379	22.7862
YKL217W	222.836	200.704	1.09235	1.42188
YPR103W	67.7307	79.9324	46.1423	36.5458
YKL218C	73.2278	91.9111	24.562	3.5034
YKL219W	13.5866	13.92	13.2112	7.26359
YKL221W	3.73866	3.99327	0.298438	0.346848
YNL281W	276.002	301.256	225.893	181.202
YKL222C	14.0952	14.1356	4.43142	2.7202
YKL224C	0.677163	0.72784	0.238914	0.0
YJR161C	3.20984	3.87446	1.4066	2.02536
YMR308C	50.5902	43.0679	23.4145	19.1677
YJR160C	0.026852	0.0	0.0	0.0
YMR215W	17.1734	14.795	14.2548	20.8315
YJR158W	0.0	0.0	0.010023	0.0
YJR156C	1.34621	1.32843	0.56184	0.173898
YJR151W-A	0.0	0.0	0.0	0.0
YJR151C	4.22346	3.43662	0.162131	0.213554
YLR388W	710.936	657.082	1128.52	1820.75
YJR150C	10.2074	10.8155	0.180201	0.0
YLR137W	18.9673	19.777	2.21849	1.47561
YJR149W	19.4083	16.634	1.2686	1.13738
YKL125W	86.8126	85.4504	32.3584	18.1858
YJR148W	68.7769	73.8082	22.5637	12.5966
YJR146W	6.76836	13.0226	1.12104	2.34519
YKL119C	12.7703	12.8383	40.1501	15.3615
YJR144W	39.6873	46.2118	41.0667	25.1889
YJR142W	18.8846	19.3887	9.61605	7.14908
YJR141W	25.5605	27.4943	28.0095	13.6697
YJR138W	6.76102	5.58519	2.22569	1.66031
YJR137C	26.6594	21.8996	2.17231	1.92341
YJR136C	25.2846	32.0474	16.1229	7.88206
YJR135C	21.9102	21.8792	17.1784	7.95714
YOL067C	13.4234	23.7916	7.80003	5.43917
YLL050C	411.018	354.745	575.743	576.256
YJR134C	15.3879	10.6079	9.30107	7.87416
YJR132W	16.9514	15.4572	9.08532	7.59129
YOR327C	592.358	571.873	97.2532	103.281
YLR287C-A	14219.4	13765.4	24706.9	18115.0
YLR064W	96.7219	75.4623	25.4786	29.7773
YJR131W	7.98266	6.9546	3.56016	4.61675
YJR129C	10.6004	12.4754	18.1699	10.5058
YJR128W	104.147	102.568	65.6777	101.493
YOL088C	27.926	25.7166	23.2581	17.1234
YMR150C	27.0089	31.0601	23.2819	15.7317
YJR126C	18.8938	18.1717	5.14681	5.48579
YML110C	16.37	19.9829	27.7204	18.0334
YJR125C	26.3586	26.7342	12.8881	11.026
YPL069C	17.5505	16.1471	10.2285	6.16731
YJR124C	18.2554	18.4872	13.3914	8.81937
YJR123W	808.163	766.084	1759.47	2013.91
YJR122W	7.11448	7.16946	3.88946	3.62718
YJR121W	111.922	105.055	58.091	52.5992
YJR120W	18.9503	31.5863	14.4291	10.0618
YJR119C	15.7041	13.4352	2.10669	0.734523
YJR118C	26.0654	22.0602	23.8333	31.2179
YLL019C	70.5909	68.9677	3.90315	3.68422
YJR116W	31.8781	30.8624	3.50758	10.955
YLL025W	18.7279	20.8659	3.67333	3.95303
YJR113C	29.3313	36.2101	18.5269	16.2932
YJR112W-A	53.8439	63.4106	42.2343	24.8811
YMR306W	3.02092	2.69861	0.2739	0.190997
YJR112W	16.9515	19.9521	28.4925	12.789
YJR110W	12.236	11.7937	4.13872	2.05826
YPR086W	47.8869	58.2401	31.8847	19.6031
YOR067C	28.1353	28.5153	12.1775	12.2993
YJR109C	62.706	57.7872	25.3199	5.10259
YJR107C-A	622.827	647.585	206.444	177.985
YJR106W	3.35157	3.49417	1.11873	0.948795
YJR105W	165.582	206.534	142.909	111.592
YJR104C	495.448	527.914	246.059	248.063
YJR102C	17.4708	18.1645	17.5372	8.49247
YJR101W	54.0008	62.1699	54.4862	25.0101
YJR100C	51.3835	55.5369	38.0551	22.0944
YBR056W	28.5952	26.3461	6.66907	6.31134
YPR094W	184.291	164.256	82.1911	52.1036
YLR234W	1.20867	1.5273	0.508091	0.68499
YHR039C-A	626.448	567.53	355.574	646.085
YJL214W	4.22547	3.23305	0.798561	0.779601
YEL043W	10.8303	9.3549	3.46968	4.54431
YBL046W	9.79831	12.2282	9.04764	5.74247
YNL265C	36.111	36.2376	9.4155	7.85367
YEL048C	51.1639	53.4981	77.9591	33.0651
YOR008C	53.4117	75.6954	20.0779	16.6819
YEL051W	79.669	89.7813	104.953	132.953
YEL053C	10.2998	9.21521	5.45022	4.18585
YGR253C	98.3532	100.268	65.076	52.3195
YKR025W	38.9519	47.499	37.1278	24.499
YEL057C	3.74463	2.43042	3.15979	0.35974
YBR273C	30.6379	37.8981	12.5546	8.58222
YGR055W	124.215	118.746	12.7656	13.6145
YJR074W	14.2249	17.7231	19.551	11.5859
YML028W	448.181	389.94	346.094	307.323
YJR159W	9.44498	9.33233	0.955076	0.320666
YJL136C	4317.89	3799.84	6341.35	7448.1
YEL071W	52.2097	58.424	181.743	33.5425
YFR049W	263.208	240.654	47.3049	23.6573
YEL073C	107.885	102.263	23.5955	9.87227
YOR153W	41.2198	35.9245	15.281	17.8309
YOR051C	52.6534	54.9855	79.3378	54.5022
YER064C	9.13177	10.428	9.17181	7.72618
YIL151C	14.7085	12.3121	4.46547	4.43533
YDR539W	13.299	10.5849	1.40887	1.19182
YDL100C	113.825	111.963	76.3915	65.2405
YDR536W	3.05534	2.55276	0.059892	0.0
YMR071C	200.751	199.74	82.8523	73.9393
YBR149W	69.8127	74.8021	19.6792	24.5457
YDR531W	32.2203	33.0106	40.786	29.417
YDR528W	15.416	11.446	6.27441	8.15399
YDR524C	36.8349	35.4146	5.37247	6.84856
YMR068W	8.46922	10.7038	4.77781	2.87827
YDR517W	20.8061	27.8748	13.6849	13.2383
YDR276C	7123.09	8662.04	3347.59	4206.48
YDR512C	19.2693	21.6783	7.42611	6.08465
YCR107W	7.19769	7.71665	2.95434	2.32697
YDR508C	40.193	40.6277	24.9129	19.4358
YHR040W	18.7925	27.3563	16.7144	7.78619
YNL024C	13.1283	10.8293	8.90453	6.04378
YDR503C	12.0082	11.8208	4.56222	5.09016
YOR305W	56.1736	51.6491	44.7861	22.5742
YMR137C	11.5586	12.0926	6.12836	2.50554
YDR502C	443.158	513.269	33.326	43.5884
YMR273C	4.55619	3.76516	1.09682	1.98534
YMR069W	8.02629	8.67935	1.24644	0.601736
YDR501W	0.637064	0.587002	3.41088	2.90361
YCR012W	105.261	110.848	584.173	650.41
YDR496C	85.8708	77.3299	54.2811	32.5252
YDR490C	14.9392	14.8872	2.35908	3.23064
YDR480W	12.8935	11.3455	5.81335	6.19331
YDR473C	14.5161	14.0367	6.93509	4.03002
YOR127W	21.6006	18.2185	6.70371	3.69285
YDR249C	23.6097	24.8624	7.52086	4.00912
YPL211W	193.108	227.373	245.095	151.066
YGR029W	45.7748	61.9795	45.4011	44.6416
YJL131C	15.4331	14.3704	8.52058	5.39698
YDR470C	8.67563	8.0562	3.05597	2.45389
YDR471W	723.218	637.318	886.257	926.578
YJL107C	14.382	16.6457	2.2323	1.15636
YPR204W	2531.91	1641.12	384.664	704.565
YJL013C	15.4345	17.3867	10.1949	5.2614
YDR466W	7.15288	6.7156	2.83494	2.6746
YNL044W	176.495	164.827	65.7181	71.2378
YDR464W	15.454	11.721	2.61451	2.9952
YDR459C	26.3851	28.6583	15.6897	7.34034
YDR458C	16.1045	13.5224	8.7844	6.58064
YDR448W	10.1208	10.5935	9.0896	6.78152
YCR037C	31.0128	32.0205	11.0719	8.36545
YOR349W	6.88483	5.63717	1.69984	1.65802
YDR447C	1390.67	1368.42	4191.72	3376.04
YDL019C	11.148	9.88757	2.34669	3.00196
YGR025W	20.4951	22.1903	10.79	17.3055
YEL068C	115.251	109.34	24.22	23.0086
YDR439W	11.6447	12.5026	6.09381	5.11972
YDR179W-A	15.2644	16.1687	16.7432	6.94122
YPL256C	0.279216	0.220453	3.92693	6.29674
YBR025C	191.42	207.408	130.244	148.168
YNL038W	44.2556	44.8608	76.0485	45.9167
YDR427W	100.444	112.768	60.6718	38.3389
YAR035C-A	0.0	0.0	0.0	0.0
YLR044C	78.9418	63.4367	266.693	903.261
YGR155W	119.917	125.275	40.5869	42.0865
YDR422C	11.7523	10.2127	3.39479	3.71737
YDR216W	38.6323	31.3546	0.281921	0.174747
YLR108C	12.4924	12.1253	2.02681	0.538419
YKL172W	103.608	95.662	70.5008	54.9216
YFR025C	15.3042	18.1411	17.0653	8.784
YPR167C	81.7925	81.5413	15.6613	6.59814
YDR420W	20.2552	14.8026	2.92661	3.25426
YDR419W	8.45471	10.9402	4.0894	1.7838
YPL103C	7.15726	8.23316	5.59269	4.56748
YKL018C-A	111.568	141.713	57.3574	54.6491
YDR418W	641.379	588.995	902.228	1218.42
YBR296C	440.943	472.737	0.652113	0.165358
YOR268C	0.743147	0.403989	0.0	0.272823
YEL054C	622.724	596.993	760.354	956.387
YDR402C	2.10048	1.53364	0.238914	0.03332
YDR494W	47.881	51.2181	37.9684	20.7143
YBR018C	2.27704	2.19275	0.445261	0.0
YDR397C	138.515	146.757	75.5393	53.4204
YDR449C	58.2908	46.3192	36.4004	31.5203
YCL038C	41.025	38.5538	2.76869	1.79386
YJR139C	77.0434	83.4261	137.344	93.1046
YDR394W	63.0068	71.4023	25.9713	20.6193
YDR385W	93.9834	99.6242	102.169	109.445
YDR383C	11.686	11.6329	15.2291	7.74712
YPR113W	88.361	97.4819	129.011	106.302
YKR003W	19.6757	18.6839	5.31404	4.63202
YDR380W	7.40356	7.1552	8.2274	5.63911
YFL039C	268.057	258.98	146.501	216.772
YPL096C-A	200.039	194.156	77.5994	154.011
YHR216W	72.2738	85.3075	15.1282	3.96048
YDR379C-A	471.191	417.15	78.3634	52.161
YDR390C	30.6282	30.5039	17.0209	13.1827
YPL005W	19.5188	18.9345	4.0261	2.09593
YDR046C	11.3812	13.0037	18.6991	7.8444
YJL205C	792.656	652.412	181.0	231.396
YCR034W	33.2107	33.4708	46.6947	61.9999
YDR373W	132.375	143.265	56.5804	31.715
YOR027W	230.116	195.299	10.9687	18.0788
YDR124W	2.5964	3.02356	0.964883	8.41047
YGR161C	120.652	135.336	2.36622	2.47504
YPL028W	176.834	218.795	104.432	138.221
YNL096C	260.76	195.766	439.699	590.295
YDR372C	74.2342	76.3698	47.827	30.23
YOR302W	1343.01	2324.96	539.228	268.584
YOL114C	8.21765	7.18197	1.7862	0.339699
YGL050W	18.3903	19.1177	15.2871	12.7922
YDR365C	47.6969	43.8129	26.2452	19.5431
YDR364C	27.5478	34.4763	21.1176	8.76279
YPL231W	95.8674	81.0088	25.9657	59.4442
YDR357C	121.363	115.583	46.293	37.5762
YDL039C	61.1583	47.4163	18.7636	12.7432
YDR345C	20.6686	21.8769	21.3581	54.0297
YLL066C	0.0	0.0	0.0	0.0
YDR332W	9.08256	8.00112	4.37212	3.52901
YDR326C	14.8577	12.3524	4.48644	4.90766
YOR373W	2.7478	2.31942	1.57158	1.76738
YMR062C	50.0206	55.4066	47.8116	13.7517
YFL002C	28.2335	27.2874	15.2695	9.93624
YOL078W	12.7208	11.7738	3.74005	2.37882
YGL224C	55.5512	56.3709	18.5305	9.0487
YDR322W	19.5322	19.2953	14.0277	8.52044
YAL047C	4.84616	5.53362	3.11459	2.71171
YOR343W-A	1.17645	2.13696	0.0	0.0
YDR321W	35.6268	33.7698	52.0491	45.9588
YHR131C	8.94637	10.3003	2.90471	1.87102
YML059C	13.3251	11.2838	1.52735	1.44271
YDR309C	7.35679	7.09609	3.68383	5.13766
YDR305C	34.9846	36.6406	28.1374	18.3129
YDR304C	68.2632	80.3375	91.2562	74.7477
YGL173C	10.3675	8.60168	5.18835	6.94538
YHR180W	10.8406	11.9717	17.1887	23.2684
YDR298C	110.404	115.347	109.247	46.9206
YBL101C	18.7513	15.0324	0.854517	1.19175
YGL256W	19.5407	19.6228	16.8913	11.2401
YDR295C	12.7706	9.09699	7.3074	4.64906
YDR292C	16.3813	17.2649	24.4038	17.7343
YPL121C	5.56854	5.27958	0.0	0.0
YGR092W	8.17842	9.05921	8.59147	5.3961
YLR276C	96.7603	85.4715	51.4781	31.3023
YDR498C	8.03197	10.177	7.4646	7.97689
YLR256W	66.6517	47.3565	12.264	14.9374
YER092W	266.751	302.853	129.342	74.9496
YLR295C	328.137	295.554	145.271	110.895
YDR286C	79.3362	68.3739	32.8269	27.8116
YHR084W	8.13992	7.79347	3.22435	4.00466
YML064C	10.8752	12.6639	51.1276	19.0758
YLR344W	638.818	575.829	1154.89	1550.41
YHR214C-C	0.0	0.0	0.0	0.0
YDR285W	8.89371	7.49899	2.07146	1.31627
YEL064C	10.8263	10.6169	3.93357	2.45335
YBL006C	50.3706	63.9095	63.6669	39.1245
YOL016C	42.0981	50.7397	7.24691	5.16493
YDR281C	595.457	656.169	4.9082	5.60065
YBR112C	18.0288	13.199	5.14415	7.67397
YLR016C	42.233	48.5266	42.6432	25.6155
YBR181C	777.195	940.898	2462.65	2159.4
YPR116W	2.87115	2.46515	1.74685	1.25293
YDR280W	66.8849	64.2945	83.5154	44.5453
YMR202W	829.24	885.785	507.959	548.153
YDR414C	8.36171	8.26866	6.42704	8.28517
YDR279W	9.77078	9.5514	7.47744	5.77107
YOL058W	152.313	190.769	71.7034	6.54102
YDR341C	74.3084	71.935	85.387	62.5513
YLR304C	410.934	481.531	40.7953	18.9911
YDL066W	21.859	22.4399	51.4368	21.8737
YNL047C	11.1354	8.37102	3.726	3.04702
YDR268W	8.73568	8.45427	15.9492	5.66368
YMR111C	11.2215	13.2958	5.91139	2.96225
YLR262C	24.088	24.6412	23.9044	12.6535
YBR173C	184.0	179.972	38.1729	57.5712
YJR054W	16.0769	15.8605	18.2504	11.1202
YNR018W	75.8168	94.222	26.5414	50.5981
YDR475C	7.2515	7.17774	2.38713	2.69752
YMR317W	0.496039	0.450557	0.110233	0.076868
YHR219W	0.052306	0.017615	0.0	0.0
YJL176C	7.32703	6.94343	5.35068	4.63432
YDL239C	8.62078	5.15797	6.08212	2.83386
YPL126W	48.8777	41.8599	29.4102	21.7991
YDR263C	4.89112	4.41984	1.14578	1.40309
YGL192W	5.46973	6.46647	4.65048	2.48668
YPL075W	3.81203	3.67649	4.30022	5.61164
YLL004W	17.7994	18.8147	10.4683	4.6719
YDR262W	25.0065	24.9488	5.17381	4.78663
YKL132C	5.06554	5.40576	2.0121	1.40309
YDR260C	21.3218	25.0047	10.6394	6.02804
YDL191W	1813.56	1742.57	4711.66	4659.14
YDL046W	106.803	106.705	19.1816	31.9825
YDR259C	37.1084	26.9273	4.10391	2.29843
YPL278C	159.293	146.932	10.5087	9.48106
YDR253C	196.881	184.092	4.02343	2.6186
YDR358W	15.6074	16.4894	2.02641	2.1981
YEL058W	46.45	49.6829	21.4717	12.0467
YGR234W	199.953	194.132	15.4021	3.16647
YDR247W	18.0046	15.4416	0.692766	1.28822
YLR173W	16.2197	19.1614	3.10512	2.01062
YCR104W	7.91895	3.82376	0.288786	0.162602
YDL159W-A	0.0	1.13056	0.0	0.0
YDR246W-A	42.1251	43.4147	3.23421	0.0
YER003C	19.9784	18.9989	11.7711	20.9898
YGL021W	3.38466	3.15579	9.54856	7.29831
YNL277W	169.039	176.18	2.28655	1.24201
YDR246W	33.0451	33.7554	8.67316	10.3114
YDR443C	4.05611	3.43872	1.82308	2.01582
YGR215W	132.681	108.977	90.9129	50.9126
YOR290C	10.2306	7.92977	1.24096	2.43302
YER076C	4.69272	6.11231	3.89223	3.57775
YDR228C	17.0501	14.4673	7.75598	7.9756
YDR492W	325.541	273.515	26.9022	85.9984
YJR153W	2.97069	3.43814	2.96356	1.11838
YDR217C	8.89786	6.85366	2.82762	1.71219
YBR172C	30.1175	24.1327	11.3163	11.0641
YDR333C	21.7771	21.4846	12.2231	7.80441
YPL210C	37.759	39.6889	41.6219	25.8774
YPL248C	3.73674	3.62816	0.121651	98.4001
YDR211W	72.8619	78.966	30.8911	18.1411
YMR278W	10.811	10.8318	3.33063	2.03379
YDR209C	0.31538	0.030587	0.0	0.24787
YDR206W	26.6743	28.1053	15.2706	10.3951
YDL018C	13.8042	17.545	20.9072	13.5819
YDR205W	10.2471	8.91451	3.28572	3.39987
YCR016W	76.3245	73.7293	47.3939	24.5992
YMR321C	121.898	113.738	368.736	356.118
YKL092C	7.15571	6.45969	4.47911	3.19634
YAL020C	5.8057	9.01182	7.48067	6.21652
YDR200C	12.5739	11.3305	3.3338	2.36371
YAL067W-A	2.36811	2.61292	0.0	0.0
YDR105C	15.8792	18.8236	7.36148	6.76354
YDR198C	13.3792	13.7419	19.448	7.24196
YDR196C	31.8529	36.6204	36.9855	21.1793
YIR024C	27.2976	28.6086	14.1013	7.19749
YLR168C	266.432	304.641	62.7033	19.0865
YDR194W-A	8.91739	2.82781	5.47715	0.0
YBR258C	26.8206	32.4512	27.1935	16.3511
YDR192C	7.54522	8.46454	4.44339	4.44312
YOR275C	8.01856	7.82192	3.62665	3.11436
YDR103W	3.88828	2.97286	0.663501	0.600668
YDR189W	16.1933	17.9936	11.0697	9.72736
YDR520C	13.1005	11.8968	6.95933	3.61513
YHR159W	3.80142	4.1914	2.1659	1.44607
YNL116W	16.8438	12.8428	3.80089	4.34552
YDR185C	23.6458	28.0388	4.22136	3.64454
YDR347W	22.0154	21.2488	16.2428	14.8182
YDR400W	11.828	13.4328	6.10853	4.46999
YLR466W	1.69938	1.88937	0.290352	0.291601
YDR181C	16.5988	17.8922	11.3081	5.50619
YDR411C	6.80845	7.18816	4.46978	7.80534
YDR180W	7.13735	5.17029	2.37615	2.15164
YDR179C	37.8914	34.022	26.2205	11.736
YDR178W	162.78	159.417	9.65018	8.78932
YLR306W	19.0869	17.9286	17.1023	7.43765
YAR050W	2.58162	2.31032	2.84505	3.91396
YDR176W	9.2494	8.51864	6.35004	6.05714
YDR190C	70.1094	80.2153	64.7013	41.0778
YDR174W	113.226	119.858	87.205	74.4295
YDL037C	52.6708	51.2578	21.831	12.0794
YDR325W	9.59732	9.40406	8.76056	3.29984
YMR130W	26.404	24.6852	23.663	13.2007
YBR087W	30.3753	31.8513	50.4985	25.2383
YLR406C-A	13.7482	6.78177	0.0	0.0
YDR342C	275.844	275.68	0.939964	2.02733
YGL100W	27.9492	32.6116	27.3258	19.5631
YDR173C	10.9936	10.7621	2.49428	2.48476
YDR170C	7.86596	6.69627	5.54527	6.10775
YHL016C	21.9826	22.6574	0.729432	0.373703
YDR169C-A	7.63788	7.75059	0.0	7.85121
YDR168W	36.5155	35.3147	19.5387	13.8167
YDR191W	13.179	14.1593	10.1324	4.52197
YDR169C	9.22537	9.0346	2.30112	2.89463
YNL260C	24.1578	28.1243	17.4397	9.69492
YDR315C	23.4357	22.1857	7.5803	3.00105
YGR098C	3.8788	3.09961	2.09048	2.03997
YJL106W	73.2867	61.6981	1.84762	0.987367
YLL033W	14.2651	14.958	19.5413	7.79978
YJR060W	17.0156	27.1659	13.9228	5.34611
YEL046C	50.0253	59.7663	39.1929	37.5373
YML106W	210.539	208.876	216.611	202.216
YDR374C	20.109	19.5191	0.868778	0.181746
YDL207W	13.6892	13.0597	9.12592	6.51242
YDR164C	5.86309	5.94908	4.96643	3.86445
YLR209C	15.2074	15.1729	7.69052	9.48119
YFR019W	4.72534	3.59298	1.58733	2.00191
YLR154C-H	153.211	39.8544	0.0	9.47919
YDR163W	79.0352	83.6334	22.9615	10.6744
YPR010C-A	6152.17	5429.22	3229.58	2069.94
YOL027C	25.7049	21.8982	7.82151	7.01444
YNL076W	27.3643	26.9408	9.54798	7.07672
YHR197W	31.389	27.7807	24.1088	13.2582
YDR160W	14.8593	15.7155	3.42095	3.97879
YFR005C	8.17598	9.41052	14.215	4.92847
YOR346W	0.94046	0.889135	1.36696	0.600452
YLR095C	6.36278	6.60654	4.12779	4.62403
YHR171W	10.0947	10.6735	1.18861	0.569059
YDR158W	151.04	164.6	240.707	150.618
YBR144C	0.484308	0.537529	0.0	0.0
YPL053C	54.857	66.7693	41.3034	29.8825
YBR046C	21.5801	21.5198	3.08848	1.88447
YER101C	6.14992	6.7043	4.13598	3.78055
YOL001W	55.4396	44.3124	8.48598	8.16872
YDR369C	3.91532	3.77894	2.20337	0.807744
YDR153C	61.2443	61.3391	16.2292	19.8306
YDR151C	73.421	82.1196	10.0495	7.53823
YML012W	102.84	116.36	197.614	162.076
YIL124W	33.2948	36.1883	25.6172	20.1991
YMR312W	26.742	19.9946	8.66272	7.74636
YMR018W	11.5554	9.31968	1.10288	1.03588
YDR148C	41.4091	41.3859	7.32516	7.9379
YDR147W	21.8773	20.3832	15.3804	10.1102
YDL179W	11.0967	12.3482	21.5209	15.8935
YDR144C	5.33782	5.34172	15.0939	16.065
YMR030W	14.1306	13.4544	1.38955	1.70723
YHR113W	22.5312	24.1623	9.03262	6.84712
YFR017C	39.0547	36.9982	0.258706	0.721608
YPL007C	7.24186	7.5987	10.9711	5.81489
YDR138W	8.91312	8.9163	6.12257	3.98615
YDR061W	15.3912	15.6161	13.4461	6.91357
YNL067W	375.917	450.876	1050.67	696.582
YDR096W	20.7199	15.2917	1.77159	2.50414
YDR128W	6.31599	5.47122	2.31575	2.12344
YBR120C	56.5227	41.8297	25.7327	15.6479
YDR127W	19.9175	16.9076	13.7704	17.396
YOR329C	8.35659	8.02719	1.9809	2.60823
YDR125C	4.98593	6.1259	1.70376	0.877351
YEL060C	136.183	148.102	1.21301	1.69173
YJL132W	15.6012	16.3484	1.09139	0.527666
YLR246W	31.1685	32.8583	9.39623	7.934
YDR123C	20.7661	28.2567	9.16064	5.62384
YLL027W	167.886	202.254	28.5101	28.4473
YDR122W	13.1006	10.9624	1.00952	1.73921
YEL063C	82.6546	77.8417	6.8132	8.08742
YPL115C	9.71948	8.08157	2.62021	3.22665
YBL074C	24.0332	27.2624	22.2949	36.1189
