Name	meiotic_1_quant	meiotic_2_quant	veg_cells_1_quant	veg_cells_2_quant
SPOM_SPBC359.05	0.0	0.0	0.0	9.94364
SPOM_SPCC18B5.08C	23.2223	0.0	0.0	9.37564
SPOM_SPAC959.06C	0.0	395.326	1868.34	0.0
SPOM_SPAC6C3.06C	23.679	316.227	0.0	0.0
SPOM_SPAC1F3.04C	0.0	0.0	707.004	215.686
SPOM_SPAC630.12	0.0	0.0	0.0	0.0
SPOM_SPAC30C2.08	0.0	132.826	0.0	19.5951
SPOM_SPAC806.02C	0.0	0.0	0.0	61.7939
SPOM_SPAC29B12.05C	0.0	0.0	0.0	0.0
SPOM_SPAC977.16C	0.0	0.0	0.0	0.0
SPOM_SPAC22A12.14C	48.2523	184.113	0.0	0.0
SPOM_SPBC16G5.02C	0.0	0.0	0.0	0.0
SPOM_SPAC30C2.05	660.183	2099.18	0.0	355.385
SPOM_SPCC1450.08C	0.0	308.853	0.0	0.0
SPOM_SPAC26A3.09C	0.0	42.251	0.0	0.0
SPOM_SPCC4G3.17	0.0	0.0	0.0	44.698
SPOM_SPBP23A10.06	98.2846	0.0	0.0	0.0
SPOM_SPAC16A10.07C	0.0	0.0	0.0	10.5893
SPOM_SPAC30.04C	0.0	0.0	0.0	5.8181
SPOM_SPBC839.04	463.072	0.0	1206.4	848.787
SPOM_SPBC947.02	0.0	0.0	0.0	17.6822
SPOM_SPAC458.03	0.0	0.0	0.0	0.0
SPOM_SPAC2F7.11	0.0	0.0	0.0	0.0
SPOM_SPAC977.08	0.0	0.0	0.0	0.0
SPOM_SPAC1071.13	0.0	0.0	0.0	0.0
SPOM_SPAC13A11.04C	0.0	0.0	0.0	44.1515
SPOM_SPAC13G6.10C	0.0	0.0	0.0	188.934
SPOM_SPAC2G11.15C	135.514	0.0	0.0	92.7123
SPOM_SPAC8F11.04	0.0	464.946	0.0	72.0819
SPOM_SPAC13G6.14	0.0	0.0	0.0	99.1244
SPOM_SPAC750.01	0.0	0.0	0.0	0.0
SPOM_SPBC16E9.13	37.0457	0.0	0.0	29.9133
SPOM_SPAC9G1.08C	0.0	230.92	0.0	0.0
SPOM_SPAC31A2.13C	0.0	0.0	0.0	173.723
SPOM_SPAC607.02C	0.0	524.45	1790.4	0.0
SPOM_SPAC32A11.03C	56.3839	0.0	0.0	0.0
SPOM_SPBC3E7.06C	0.0	0.0	0.0	0.0
SPOM_SPAC18G6.06	112.401	0.0	0.0	45.3801
SPOM_SPAC1002.08C	65.9024	0.0	0.0	0.0
SPOM_SPAC4F8.08	0.0	100.373	0.0	0.0
SPOM_SPAC20G8.03	0.0	0.0	0.0	143.269
SPOM_SPAC8C9.04	0.0	189.217	0.0	0.0
SPOM_SPCC188.09C	0.0	0.0	0.0	0.0
SPOM_SPAP7G5.06	3.57612	0.0	0.0	8.9205
SPOM_SPAC212.08C	0.0	0.0	0.0	17.0443
SPOM_SPAPYUG7.05	0.0	163.174	0.0	69.0621
SPOM_SPBC725.07	0.0	0.0	0.0	31.6751
SPOM_SPBC3H7.12	0.0	0.0	0.0	32.3439
SPOM_SPAC31A2.16	20.1666	0.0	0.0	16.2839
SPOM_SPAC5H10.02C	108.646	0.0	0.0	182.169
SPOM_SPAC343.08C	49.7278	0.0	0.0	40.1537
SPOM_SPAC1805.03C	0.0	0.0	0.0	84.6792
SPOM_SPAC24B11.08C	0.0	0.0	0.0	51.1675
SPOM_SPAC328.03	239.703	400.146	0.0	0.0
SPOM_SPAC11D3.16C	0.0	0.0	0.0	0.0
SPOM_SPAC6B12.07C	22.8536	43.6005	297.693	18.4535
SPOM_SPAC1751.03	0.0	0.0	0.0	0.0
SPOM_SPAP27G11.03	98.8276	303.193	0.0	159.601
SPOM_SPAC27D7.11C	0.0	0.0	0.0	9.72556
SPOM_SPAC750.05C	0.0	0.0	1679.77	0.0
SPOM_SPAC1687.21	219.803	279.564	954.393	650.776
SPOM_SPAC167.02	0.0	0.0	0.0	0.0
SPOM_SPAC22A12.02C	0.0	2924.0	0.0	0.0
SPOM_SPBC947.11C	0.0	0.0	0.0	0.0
SPOM_SPAC24B11.09	0.0	0.0	0.0	0.0
SPOM_SPAC23G3.11	229.331	656.283	0.0	92.5888
SPOM_SPAC13D6.02C	177.231	0.0	2113.54	1057.19
SPOM_SPAC17A5.09C	0.0	0.0	0.0	0.0
SPOM_SPBC1734.12C	0.0	95.3641	0.0	0.0
SPOM_SPAPB24D3.08C	106.415	67.6734	0.0	0.0
SPOM_SPAC806.05	112.296	80.7096	0.0	60.6718
SPOM_SPAC4G9.06C	633.126	1050.22	0.0	72.0648
SPOM_SPAC328.08C	0.0	0.0	0.0	0.0
SPOM_SPAC56F8.10	0.0	0.0	0.0	58.2212
SPOM_SPBC2G5.04C	0.0	55.9979	0.0	82.9522
SPOM_SPAC227.19C	0.0	0.0	0.0	18.0291
SPOM_SPAC3H5.12C	274.262	479.212	1635.97	827.18
SPOM_SPBC428.01C	0.0	0.0	0.0	20.7356
SPOM_SPAC806.11	0.0	0.0	0.0	27.8429
SPOM_SPAC3H8.10	80.7836	154.121	0.0	59.4877
SPOM_SPAC9E9.01	0.0	0.0	0.0	0.0
SPOM_SPAC9.07C	0.0	79.4965	0.0	100.824
SPOM_SPCC663.03	231.434	0.0	0.0	233.109
SPOM_SPCC11E10.05C	29.5248	56.328	0.0	0.0
SPOM_SPAC57A7.13	153.168	146.108	0.0	92.7586
SPOM_SPAC8E11.12	0.0	0.0	0.0	0.0
SPOM_SPAC1006.03C	0.0	0.0	0.0	34.8885
SPOM_SPCC576.19C	0.0	0.0	0.0	0.0
SPOM_SPCC1183.12	84.5473	322.602	0.0	34.1347
SPOM_SPAC9.08C	245.038	0.0	1595.95	0.0
SPOM_SPAC630.04C	0.0	0.0	0.0	0.0
SPOM_SPAC3C7.08C	40.8198	0.0	265.861	41.2009
SPOM_SPAC513.06C	0.0	0.0	0.0	8.59314
SPOM_SPAC9.09	26.1736	0.0	340.94	211.344
SPOM_SPBC1709.20	0.0	0.0	0.0	0.0
SPOM_SPAC227.13C	41.5443	0.0	0.0	16.7729
SPOM_SPAC1639.01C	230.033	146.287	0.0	61.9148
SPOM_SPBC15D4.11C	209.978	379.186	0.0	80.2436
SPOM_SPAC30D11.14C	71.8798	0.0	0.0	33.4077
SPOM_SPAC23A1.03	0.0	232.833	1589.73	147.817
SPOM_SPBC8D2.14C	0.0	167.935	0.0	17.7692
SPOM_SPAC11D3.01C	1139.98	0.0	553.089	55.8596
SPOM_SPBC725.15	0.0	0.0	0.0	0.0
SPOM_SPAC6C3.08	0.0	197.591	0.0	0.0
SPOM_SPAC16E8.17C	27.4353	157.025	357.375	0.0
SPOM_SPCC63.07	0.0	0.0	1853.48	0.0
SPOM_SPAC343.13	0.0	0.0	0.0	0.0
SPOM_SPAC4G9.08C	0.0	52.8394	360.774	0.0
SPOM_SPAC1A6.01C	0.0	0.0	0.0	0.0
SPOM_SPAPB1A10.07C	0.0	0.0	0.0	0.0
SPOM_SPAC821.08C	0.0	44.7606	0.0	56.8336
SPOM_SPAC1F5.05C	0.0	0.0	0.0	149.788
SPOM_SPAC17G8.13C	0.0	79.0232	0.0	78.6966
SPOM_SPAC17H9.12C	0.0	0.0	0.0	81.1452
SPOM_SPAC1A6.03C	46.0856	0.0	0.0	0.0
SPOM_SPAC1F3.01	0.0	0.0	0.0	35.0971
SPOM_SPBC21C3.03	0.0	0.0	0.0	91.0053
SPOM_SPAC15E1.05C	117.352	223.887	0.0	47.3791
SPOM_SPCC895.03C	48.4764	0.0	0.0	25.5427
SPOM_SPAC23H4.12	0.0	190.045	0.0	40.2176
SPOM_SPAC56F8.04C	0.0	0.0	0.0	0.0
SPOM_SPBC16E9.19	74.8444	0.0	0.0	90.6518
SPOM_SPBC21B10.11	0.0	0.0	0.0	0.0
SPOM_SPAPB1E7.02C	0.0	42.6584	0.0	9.0274
SPOM_SPAC21E11.03C	0.0	0.0	0.0	0.0
SPOM_SPCC1450.04	297.776	1136.2	1939.43	1142.11
SPOM_SPBC1105.09	0.0	0.0	0.0	24.0747
SPOM_SPBC1773.08C	0.0	0.0	0.0	0.0
SPOM_SPAC24H6.05	41.4206	79.0232	0.0	0.0
SPOM_SPAC29E6.07	142.189	0.0	0.0	0.0
SPOM_SPAC4G8.10	0.0	0.0	0.0	0.0
SPOM_SPBC409.09C	0.0	0.0	0.0	63.9917
SPOM_SPAC3H8.03	188.293	0.0	0.0	0.0
SPOM_SPBC713.08	0.0	0.0	0.0	0.0
SPOM_SPCC1183.03C	0.0	0.0	0.0	0.0
SPOM_SPAC328.01C	0.0	51.6624	0.0	10.9328
SPOM_SPAC3H5.10	475.875	453.942	774.85	696.461
SPOM_SPBC2G5.01	0.0	0.0	0.0	239.137
SPOM_SPAC6F6.11C	0.0	0.0	0.0	16.3869
SPOM_SPAC2F7.04	0.0	0.0	0.0	0.0
SPOM_SPAC19E9.01C	61.0208	0.0	0.0	123.181
SPOM_SPAC3G9.03	865.041	0.0	0.0	1091.4
SPOM_SPAC821.11	0.0	0.0	0.0	34.0886
SPOM_SPAC750.07C	0.0	0.0	0.0	0.0
SPOM_SPCP31B10.05	38.2763	48.6829	0.0	0.0
SPOM_SPBC18E5.13	0.0	0.0	0.0	0.0
SPOM_SPBC839.15C	2246.82	5445.93	5809.51	2180.83
SPOM_SPAC1D4.06C	66.2161	126.328	0.0	0.0
SPOM_SPAC17G6.06	3375.06	1287.8	0.0	4905.46
SPOM_SPAC6F6.17	0.0	0.0	0.0	8.29561
SPOM_SPAC3A11.04	0.0	0.0	0.0	0.0
SPOM_SPAC3H8.07C	68.9508	0.0	898.16	157.704
SPOM_SPAC26H5.08C	0.0	0.0	0.0	39.1382
SPOM_SPAC3A12.15	47.6464	0.0	0.0	38.473
SPOM_SPAC18B11.09C	133.349	0.0	0.0	0.0
SPOM_SPAC2C4.06C	87.7468	83.7026	0.0	0.0
SPOM_SPAC11D3.15	0.0	0.0	0.0	17.4593
SPOM_SPAC13C5.06C	308.886	441.974	0.0	31.177
SPOM_SPAC1093.04C	30.5886	0.0	0.0	30.8742
SPOM_SPBC20F10.10	0.0	0.0	0.0	0.0
SPOM_SPAC3G9.13C	17.7383	0.0	0.0	14.3231
SPOM_SPCC1919.01	67.6836	0.0	0.0	0.0
SPOM_SPBC1347.09	142.532	135.963	0.0	28.7726
SPOM_SPAC8C9.17C	132.362	0.0	0.0	53.4392
SPOM_SPAC18B11.03C	0.0	0.0	0.0	0.0
SPOM_SPBC1289.06C	0.0	0.0	0.0	0.0
SPOM_SPAC12G12.14C	0.0	0.0	0.0	0.0
SPOM_SPCC1739.06C	0.0	0.0	292.619	9.06951
SPOM_SPAC23C4.07	343.054	654.485	0.0	0.0
SPOM_SPAC1071.09C	0.0	0.0	0.0	86.7096
SPOM_SPAC24C9.10C	0.0	0.0	0.0	73.1599
SPOM_SPAP19A11.05C	0.0	0.0	0.0	0.0
SPOM_SPAC25G10.02	0.0	0.0	0.0	0.0
SPOM_SPBCPT2R1.03	0.0	0.0	0.0	0.0
SPOM_SPAC1F8.07C	55.0636	0.0	1434.53	422.39
SPOM_SPBC839.09C	0.0	0.0	0.0	237.34
SPOM_SPCC1020.10	0.0	0.0	0.0	4.5787
SPOM_SPAC23G3.10C	100.574	95.9386	0.0	101.513
SPOM_SPBC23G7.16	228.912	0.0	0.0	455.549
SPOM_SPAC20G8.02	94.7878	0.0	0.0	19.1345
SPOM_SPAC1F5.02	122.22	932.697	0.0	74.0168
SPOM_SPAC8F11.03	0.0	0.0	0.0	0.0
SPOM_SPAC4D7.04C	0.0	0.0	732.073	90.7603
SPOM_SPAC22H12.04C	474.219	904.875	0.0	1292.56
SPOM_SPAC22F3.05C	23.9233	114.376	0.0	0.0
SPOM_SPAC23H4.02	0.0	0.0	0.0	15.4456
SPOM_SPAC4G8.07C	0.0	0.0	0.0	43.5931
SPOM_SPAC27E2.12	0.0	0.0	0.0	0.0
SPOM_SPBC23G7.10C	0.0	0.0	0.0	25.3337
SPOM_SPAC8E11.06	0.0	0.0	0.0	0.0
SPOM_SPBC2G2.05	126.896	0.0	0.0	17.0274
SPOM_SPAC19A8.04	54.2407	51.7408	0.0	98.5448
SPOM_SPAC57A7.12	35.2817	0.0	459.583	71.2221
SPOM_SPAC959.07	340.952	1626.19	2220.64	644.211
SPOM_SPBC577.09	0.0	0.0	0.0	0.0
SPOM_SPCC11E10.04	0.0	86.0854	587.769	0.0
SPOM_SPAC12G12.10	0.0	0.0	505.441	78.3289
SPOM_SPBC1703.15C	0.0	0.0	0.0	22.6979
SPOM_SPAC890.06	51.5393	49.1638	0.0	31.2123
SPOM_SPAC167.06C	2228.02	2550.4	0.0	0.0
SPOM_SPAC24B11.12C	0.0	0.0	0.0	13.9766
SPOM_SPAC630.13C	0.0	0.0	0.0	6.42847
SPOM_SPCC1020.03	92.6144	176.692	0.0	0.0
SPOM_SPAC30D11.05	0.0	0.0	0.0	19.0194
SPOM_SPBCPT2R1.08C	330.173	40.9876	3187.99	1029.84
SPOM_SPAC2E1P3.02C	0.0	0.0	0.0	15.3332
SPOM_SPCC24B10.02C	75.1814	0.0	0.0	45.53
SPOM_SPAC167.07C	0.0	0.0	0.0	0.0
SPOM_SPAC1071.03C	0.0	0.0	0.0	0.0
SPOM_SPAC25H1.07	103.884	66.0639	0.0	41.9415
SPOM_SPBC1778.07	0.0	0.0	0.0	0.0
SPOM_SPBC428.18	0.0	0.0	0.0	0.0
SPOM_SPBP22H7.02C	0.0	0.0	0.0	12.9957
SPOM_SPAC222.15	0.0	0.0	0.0	0.0
SPOM_SPAC630.07C	57.8893	0.0	0.0	0.0
SPOM_SPAC7D4.06C	0.0	105.562	0.0	0.0
SPOM_SPAC144.14	0.0	0.0	0.0	150.636
SPOM_SPAC23A1.17	0.0	29.668	0.0	6.27837
SPOM_SPAC10F6.14C	72.8921	325.178	0.0	7.15548
SPOM_SPAC23C4.08	0.0	0.0	0.0	93.9193
SPOM_SPAC26A3.01	0.0	0.0	853.51	79.3618
SPOM_SPAC1F5.04C	0.0	0.0	0.0	0.0
SPOM_SPCC320.09	34.3902	0.0	0.0	13.8816
SPOM_SPBC713.02C	15.4567	0.0	0.0	0.0
SPOM_SPBC14C8.06	0.0	0.0	0.0	0.0
SPOM_SPAC110.02	18.7083	0.0	0.0	0.0
SPOM_SPAC57A7.06	34.9859	66.7469	0.0	98.8752
SPOM_SPAC17G8.01C	0.0	0.0	0.0	0.0
SPOM_SPAC30C2.07	23.6656	0.0	0.0	24.8971
SPOM_SPAC4D7.05	0.0	201.422	0.0	127.876
SPOM_SPAC18G6.09C	55.6509	0.0	0.0	44.9364
SPOM_SPAC22F3.09C	0.0	0.0	0.0	0.0
SPOM_SPCC24B10.21	0.0	337.888	2307.01	1001.06
SPOM_SPAC1687.03C	0.0	214.441	0.0	226.901
SPOM_SPAC1687.20C	0.0	0.0	0.0	0.0
SPOM_SPAC589.12	0.0	147.172	0.0	0.0
SPOM_SPBC947.01	42.7135	0.0	0.0	11.2981
SPOM_SPCC4F11.02	85.8222	0.0	0.0	17.3247
SPOM_SPBC13G1.06C	0.0	0.0	0.0	0.0
SPOM_SPAC6F12.15C	0.0	0.0	0.0	0.0
SPOM_SPAC4A8.10	0.0	0.0	0.0	0.0
SPOM_SPAC1071.04C	0.0	0.0	0.0	60.1469
SPOM_SPAC25A8.01C	0.0	0.0	454.587	56.3584
SPOM_SPAC11E3.08C	0.0	0.0	0.0	16.3669
SPOM_SPBC1271.08C	0.0	0.0	0.0	0.0
SPOM_SPAC1F3.03	0.0	0.0	0.0	14.4633
SPOM_SPBC16G5.08	172.472	0.0	0.0	69.6329
SPOM_SPAC2C4.07C	0.0	0.0	0.0	14.5373
SPOM_SPAC20G4.06C	308.41	1176.78	0.0	996.127
SPOM_SPAC3G9.05	0.0	0.0	0.0	0.0
SPOM_SPAC17H9.03C	0.0	0.0	0.0	0.0
SPOM_SPAC30.03C	0.0	137.489	469.369	58.191
SPOM_SPAPB24D3.01	48.2523	0.0	628.539	0.0
SPOM_SPAC607.08C	0.0	0.0	0.0	0.0
SPOM_SPBC146.10	260.844	1368.13	0.0	21.5213
SPOM_SPBC1347.07	238.202	151.482	0.0	0.0
SPOM_SPAC977.03	0.0	0.0	0.0	0.0
SPOM_SPBC32F12.07C	0.0	0.0	0.0	0.0
SPOM_SPAC1952.04C	0.0	0.0	0.0	55.0092
SPOM_SPBC21B10.02	272.502	0.0	0.0	110.018
SPOM_SPAC977.09C	0.0	0.0	0.0	0.0
SPOM_SPAC1A6.11	0.0	0.0	0.0	0.0
SPOM_SPAC5H10.03	0.0	0.0	0.0	318.806
SPOM_SPAC2C4.05	105.311	0.0	1371.79	1445.6
SPOM_SPBC29A10.15	0.0	0.0	0.0	20.8468
SPOM_SPBPB21E7.07	0.0	0.0	0.0	0.0
SPOM_SPAC17A2.02C	117.905	0.0	0.0	47.6021
SPOM_SPBC359.06	30.333	289.35	0.0	0.0
SPOM_SPAC29B12.04	0.0	0.0	0.0	251.26
SPOM_SPAC23G3.01	0.0	0.0	0.0	21.7247
SPOM_SPAC806.08C	0.0	0.0	0.0	34.3434
SPOM_SPAC6F12.07	297.422	567.428	0.0	360.239
SPOM_SPAC1805.04	0.0	0.0	0.0	0.0
SPOM_SPBC21B10.14	0.0	0.0	0.0	0.0
SPOM_SPCC1827.02C	247.215	117.911	0.0	49.9047
SPOM_SPAC3F10.16C	0.0	0.0	0.0	204.875
SPOM_SPAC26A3.04	159.713	609.406	0.0	128.963
SPOM_SPAC821.05	84.0367	113.791	0.0	50.8927
SPOM_SPAC688.09	0.0	0.0	0.0	7.19315
SPOM_SPCC31H12.05C	44.8798	0.0	0.0	0.0
SPOM_SPBP23A10.04	45.5326	0.0	0.0	0.0
SPOM_SPAC23H4.17C	0.0	0.0	0.0	45.0767
SPOM_SPBC106.01	0.0	0.0	0.0	0.0
SPOM_SPAPB17E12.12C	146.621	0.0	0.0	0.0
SPOM_SPAC3A12.04C	57.6229	109.934	0.0	0.0
SPOM_SPAC23G3.02C	0.0	0.0	0.0	2.26778
SPOM_SPAC23G3.04	0.0	0.0	0.0	0.0
SPOM_SPCC18.11C	51.2125	195.409	0.0	135.183
SPOM_SPAC23G3.05C	0.0	0.0	0.0	0.0
SPOM_SPAC9G1.14	0.0	0.0	0.0	0.0
SPOM_SPAC8F11.10C	65.1481	310.727	0.0	39.4538
SPOM_SPAC222.10C	0.0	0.0	0.0	27.4896
SPOM_SPCC663.14C	0.0	131.691	0.0	0.0
SPOM_SPCC320.08	0.0	0.0	0.0	128.887
SPOM_SPBC3D6.06C	0.0	0.0	0.0	22.958
SPOM_SPBC577.11	0.0	95.415	0.0	15.0636
SPOM_SPAC23G3.06	132.924	84.5319	0.0	143.11
SPOM_SPCC126.12	0.0	0.0	0.0	187.235
SPOM_SPAC11E3.04C	0.0	577.022	0.0	122.11
SPOM_SPAC23G3.07C	0.0	0.0	0.0	0.0
SPOM_SPCC1682.06	186.114	0.0	0.0	0.0
SPOM_SPAC23C11.10	0.0	0.0	0.0	0.0
SPOM_SPAC1A6.02	0.0	0.0	0.0	79.6118
SPOM_SPCC1450.10C	0.0	0.0	0.0	37.0762
SPOM_SPAC24B11.06C	31.0091	59.1598	0.0	100.155
SPOM_SPCC5E4.03C	31.335	0.0	0.0	0.0
SPOM_SPBPB2B2.18	0.0	0.0	0.0	0.0
SPOM_SPAC3F10.12C	0.0	0.0	0.0	21.7061
SPOM_SPAC227.07C	0.0	60.2829	0.0	0.0
SPOM_SPAC4F8.11	0.0	0.0	0.0	0.0
SPOM_SPAC824.05	0.0	0.0	0.0	78.5297
SPOM_SPAC806.04C	0.0	0.0	0.0	0.0
SPOM_SPAC4F10.18	0.0	0.0	0.0	59.6501
SPOM_SPAC22H12.02	0.0	0.0	0.0	186.807
SPOM_SPAC16A10.08C	143.43	1094.56	0.0	0.0
SPOM_SPCC1919.07	274.593	0.0	0.0	221.726
SPOM_SPAC57A10.05C	0.0	113.217	0.0	0.0
SPOM_SPCC1322.10	0.0	0.0	733.719	137.594
SPOM_SPAC3A12.07	652.159	0.0	0.0	263.299
SPOM_SPAC1F7.12	63.9294	0.0	1361.48	22.4467
SPOM_SPAC227.18	181.734	0.0	0.0	146.744
SPOM_SPAC821.09	0.0	0.0	0.0	22.0085
SPOM_SPCPB16A4.06C	52.3911	0.0	0.0	0.0
SPOM_SPBC2G5.07C	36.1683	0.0	0.0	14.6024
SPOM_SPAP27G11.06C	248.442	0.0	0.0	300.913
SPOM_SPAC1F3.06C	0.0	0.0	0.0	14.2144
SPOM_SPAC22H12.05C	0.0	53.2042	0.0	11.2591
SPOM_SPAC1687.02	0.0	0.0	0.0	0.0
SPOM_SPAC9E9.05	127.705	0.0	0.0	62.8518
SPOM_SPAC4F8.06	0.0	247.039	0.0	0.0
SPOM_SPAC1687.05	0.0	303.541	0.0	0.0
SPOM_SPAC1687.06C	213.313	0.0	18086.1	3149.36
SPOM_SPBP4H10.17C	52.5009	0.0	0.0	0.0
SPOM_SPAC22F3.10C	0.0	0.0	0.0	90.228
SPOM_SPAP27G11.05C	35.1825	0.0	0.0	0.0
SPOM_SPBC15D4.03	0.0	0.0	0.0	44.1824
SPOM_SPAC6F12.10C	0.0	0.0	333.005	10.3212
SPOM_SPAC1687.11	158.835	0.0	0.0	0.0
SPOM_SPBC8D2.23	978.239	0.0	0.0	0.0
SPOM_SPAP8A3.13C	0.0	0.0	0.0	53.9333
SPOM_SPBC17A3.02	0.0	0.0	0.0	274.003
SPOM_SPCPB1C11.02	0.0	0.0	467.888	101.513
SPOM_SPAC24H6.08	0.0	0.0	0.0	0.0
SPOM_SPAC1687.12C	81.361	0.0	0.0	0.0
SPOM_SPBC215.05	0.0	0.0	0.0	82.281
SPOM_SPAC1783.03	180.425	0.0	0.0	0.0
SPOM_SPAC23A1.09	55.4262	0.0	0.0	0.0
SPOM_SPCC1442.09	0.0	0.0	0.0	0.0
SPOM_SPAC29A4.17C	0.0	0.0	0.0	0.0
SPOM_SPAC31A2.14	0.0	0.0	0.0	17.9557
SPOM_SPAC23C11.17	83.1991	0.0	0.0	0.0
SPOM_SPAC9E9.07C	49.3165	94.0871	0.0	99.5539
SPOM_SPAC29B12.12	0.0	0.0	0.0	0.0
SPOM_SPAC26A3.03C	52.1076	0.0	0.0	0.0
SPOM_SPCC188.06C	0.0	0.0	542.781	50.4693
SPOM_SPAC1687.23C	0.0	0.0	0.0	0.0
SPOM_SPAC3H1.13	0.0	0.0	0.0	0.0
SPOM_SPBC354.03	0.0	0.0	0.0	15.7052
SPOM_SPAC1D4.13	0.0	452.08	1095.41	33.9513
SPOM_SPAP27G11.12	33.3461	127.237	0.0	13.463
SPOM_SPCC364.01	0.0	0.0	0.0	0.0
SPOM_SPAC1687.14C	0.0	0.0	0.0	0.0
SPOM_SPBP22H7.07	89.824	0.0	0.0	36.265
SPOM_SPAC212.06C	0.0	0.0	0.0	0.0
SPOM_SPBC17G9.09	0.0	0.0	0.0	24.7933
SPOM_SPAC1687.16C	0.0	0.0	0.0	0.0
SPOM_SPAC222.05C	0.0	145.663	0.0	15.4126
SPOM_SPBC18H10.09	0.0	0.0	0.0	79.0825
SPOM_SPCC24B10.05	0.0	0.0	0.0	327.207
SPOM_SPBC16A3.11	0.0	0.0	0.0	0.0
SPOM_SPAP8A3.02C	0.0	0.0	0.0	0.0
SPOM_SPBC146.14C	0.0	54.0468	0.0	11.4374
SPOM_SPCC965.05C	124.965	238.41	0.0	176.584
SPOM_SPAC222.06	134.639	0.0	0.0	380.51
SPOM_SPAC222.08C	72.5882	0.0	0.0	146.532
SPOM_SPAC1420.02C	0.0	137.846	0.0	227.33
SPOM_SPAC1952.14C	0.0	0.0	0.0	0.0
SPOM_SPBC36.04	0.0	0.0	0.0	43.1712
SPOM_SPBC660.10	27.4473	0.0	0.0	0.0
SPOM_SPBC1734.10C	0.0	0.0	0.0	0.0
SPOM_SPCC757.03C	244.56	77.7627	0.0	0.0
SPOM_SPBC29A10.11C	112.35	107.172	0.0	64.8328
SPOM_SPAPB17E12.09	0.0	0.0	0.0	0.0
SPOM_SPAC222.11	0.0	0.0	0.0	83.8366
SPOM_SPCC126.15C	335.247	319.795	0.0	135.351
SPOM_SPAC11D3.07C	0.0	0.0	0.0	0.0
SPOM_SPBC26H8.01	0.0	0.0	0.0	0.0
SPOM_SPAPJ696.02	0.0	94.3099	0.0	19.9579
SPOM_SPCC1235.15	66.1287	0.0	0.0	13.3492
SPOM_SPAC222.14C	40.2231	383.693	0.0	32.4789
SPOM_SPBC800.09	0.0	0.0	0.0	56.6337
SPOM_SPAC222.18	0.0	0.0	0.0	0.0
SPOM_SPAC17A2.13C	97.1597	0.0	0.0	68.6468
SPOM_SPAC222.16C	0.0	144.868	0.0	61.3141
SPOM_SPBC947.10	0.0	0.0	0.0	0.0
SPOM_SPAC1250.07	753.297	2600.28	0.0	0.0
SPOM_SPBC16H5.06	0.0	243.266	0.0	0.0
SPOM_SPBC17A3.07	0.0	0.0	0.0	107.408
SPOM_SPCC13B11.04C	0.0	0.0	0.0	0.0
SPOM_SPAC821.04C	0.0	0.0	0.0	25.3337
SPOM_SPCC1322.11	463.758	0.0	0.0	2429.33
SPOM_SPBPB2B2.01	0.0	0.0	0.0	14.1053
SPOM_SPAC1805.08	0.0	0.0	0.0	0.0
SPOM_SPAC926.07C	87.9934	0.0	0.0	142.104
SPOM_SPAC6F6.16C	34.3242	0.0	0.0	41.5736
SPOM_SPBC800.03	75.6669	0.0	1238.94	305.364
SPOM_SPBC1347.06C	268.317	0.0	0.0	0.0
SPOM_SPAC630.03	60.5487	0.0	0.0	0.0
SPOM_SPAC4F10.09C	0.0	0.0	482.562	44.8699
SPOM_SPBC17G9.10	970.656	1234.56	0.0	2351.32
SPOM_SPBC3H7.04	0.0	0.0	0.0	11.4894
SPOM_SPAC821.07C	35.9812	0.0	0.0	0.0
SPOM_SPBC660.16	174.881	631.003	0.0	203.233
SPOM_SPAC18G6.05C	0.0	0.0	0.0	14.6872
SPOM_SPBC23G7.07C	219.675	139.7	0.0	413.888
SPOM_SPCP31B10.02	0.0	0.0	0.0	0.0
SPOM_SPAC7D4.08	121.332	0.0	0.0	97.9718
SPOM_SPAC17G6.04C	0.0	151.051	0.0	0.0
SPOM_SPAPB1A10.05	0.0	0.0	0.0	0.0
SPOM_SPAC29B12.02C	0.0	72.0625	0.0	60.9997
SPOM_SPAC24H6.06	0.0	0.0	0.0	0.0
SPOM_SPAC821.12	0.0	0.0	0.0	0.0
SPOM_SPAC23C4.16C	60.991	465.44	0.0	73.8726
SPOM_SPAC821.13C	21.6148	0.0	0.0	0.0
SPOM_SPAPB17E12.06	0.0	0.0	0.0	0.0
SPOM_SPAC13A11.05	56.3177	39.5508	0.0	41.8489
SPOM_SPBC28E12.05	0.0	0.0	0.0	10.1411
SPOM_SPAC139.02C	0.0	0.0	0.0	0.0
SPOM_SPAC139.05	0.0	0.0	0.0	0.0
SPOM_SPAC11D3.04C	142.209	135.654	0.0	28.7072
SPOM_SPAC2E1P3.05C	39.6178	24.9934	341.297	12.1005
SPOM_SPAC26F1.01	30.5849	0.0	0.0	0.0
SPOM_SPAC3H1.09C	0.0	0.0	0.0	23.3827
SPOM_SPAC22A12.12C	0.0	135.194	0.0	28.6098
SPOM_SPBC713.12	0.0	0.0	0.0	0.0
SPOM_SPBC3H7.08C	126.479	0.0	0.0	0.0
SPOM_SPAC14C4.10C	56.5048	0.0	0.0	0.0
SPOM_SPAC3H1.14	56.7352	0.0	0.0	0.0
SPOM_SPAC23C4.10	26.7167	49.1133	0.0	31.1802
SPOM_SPAPJ760.03C	257.938	191.372	0.0	150.422
