Name	Hy2489_1_quant	Hy2489_2_quant	P6_1_quant	P6_2_quant
NCU05817	4.86559	6.952	8.47331	9.06316
NCU16630	1.52169	0.380623	0.0	0.547234
NCU00281	12.7981	10.001	72.5269	99.0252
NCU00283	61.9348	84.2842	13.1553	15.0139
NCU03777	32.677	56.5817	30.1479	35.4264
NCU00284	0.458843	1.09297	2.50506	2.05659
NCU07560	93.6194	91.9211	16.0431	19.1271
NCU06522	11.2418	4.85579	11.8896	9.8332
NCU11307	117.696	58.1727	30.1447	31.6485
NCU06183	19.1222	28.3725	18.8357	21.9875
NCU00285	3.47998	8.06178	20.1199	17.8979
NCU00288	0.212615	0.58967	6.16896	5.31667
NCU05880	0.063041	0.252388	2.89435	2.99404
NCU07088	0.0	0.0	108.315	109.628
NCU07340	9.24831	5.66259	9.30391	12.6038
NCU00291	32.2178	39.3522	31.3192	41.6758
NCU03698	17.3758	11.3531	43.8432	54.2008
NCU00292	0.054742	0.218449	3.28751	4.88291
NCU00293	20.2889	80.4742	7.05147	8.23263
NCU05580	0.247567	0.524859	1.97689	1.34333
NCU07846	115.997	64.0431	94.9153	125.489
NCU10397	20.0748	27.2656	20.1303	25.4937
NCU00294	1541.75	2445.57	515.839	538.372
NCU05838	62.4966	40.8899	64.8687	66.7067
NCU00299	90.004	40.4319	25.134	19.9063
NCU04242	44.8612	50.1934	27.4677	30.3192
NCU08333	32.1198	88.6237	46.0363	33.2847
NCU00302	46.6876	70.452	11.4511	14.3043
NCU04586	1.25177	0.0	232.123	299.695
NCU00305	6.73894	11.3212	7.54295	5.73011
NCU00307	0.0	0.0	0.0	1.07787
NCU05048	0.0	0.0	39.3789	33.23
NCU00308	5.96185	6.22618	18.7859	20.6297
NCU06714	15.5128	14.6884	6.64609	6.02082
NCU00354	0.0	0.0	0.0	0.0
NCU00309	34.9932	15.1846	471.266	384.545
NCU03398	1.83284	5.66729	20.0304	21.0572
NCU07944	0.0	0.515172	0.651261	0.534368
NCU00313	0.0	0.0	2.86703	5.11132
NCU16791	34.5963	41.091	3.41771	5.33425
NCU09978	0.600681	1.17675	28.2566	36.0886
NCU00316	36.0169	33.279	62.7583	56.948
NCU03134	5.39273	4.71612	20.8198	20.6062
NCU05304	141.689	106.705	66.4962	76.9026
NCU00318	1.20092	0.866888	93.608	136.343
NCU01515	90.6664	78.2402	46.3752	54.4412
NCU16344	0.0	0.192422	2.51635	1.28818
NCU00319	5.33118	8.53217	13.9853	16.7737
NCU03221	75.0383	36.4444	36.6411	44.6545
NCU07960	80.2212	66.0869	15.9881	13.6477
NCU07090	0.0	0.0	14.0528	16.1963
NCU01224	193.798	178.328	62.4224	74.2746
NCU08887	3.98616	2.02977	19.1762	24.0964
NCU07929	154.335	168.08	63.3239	73.1099
NCU00321	7.0549	11.2325	4.39293	5.63353
NCU00322	1144.12	384.37	1836.31	1840.54
NCU09591	0.0	1.84751	0.0	4.78329
NCU04391	2.56056	593.689	332.06	443.397
NCU00324	37.0737	22.2468	18.4395	22.2785
NCU03160	20.7569	7.40292	6.28106	9.15702
NCU16559	2.41019	6.10332	1.86632	0.765053
NCU09129	116.675	146.259	76.1353	98.6378
NCU00326	29.7804	38.5013	33.4408	40.6197
NCU04509	18.1057	15.4811	18.1532	22.5756
NCU02839	93.496	145.267	22.0297	26.9695
NCU00327	0.0	0.289073	0.327464	0.0
NCU08017	14.0312	20.4461	17.5485	19.2521
NCU00332	71.4198	70.6255	87.4854	110.057
NCU04644	65.9881	99.373	31.0304	31.5414
NCU00333	41.4877	26.6091	21.8211	27.9268
NCU00335	143.3	110.265	45.2602	61.6043
NCU05113	1.21973	1.61952	13.405	16.3758
NCU00336	20.1547	10.5403	3.57469	5.07367
NCU00337	46.4876	19.11	6.29947	8.46744
NCU01784	10.407	11.4823	3.49888	5.72904
NCU00338	6.6967	10.0003	23.3511	26.8523
NCU00340	59.6195	69.8254	65.3368	75.1764
NCU00343	0.0	0.269173	0.60488	0.74191
NCU00345	18.6854	15.4445	7.78062	9.83206
NCU00349	52.4625	37.5804	22.5422	25.5987
NCU09041	332.471	624.859	551.624	663.204
NCU04426	35.9784	31.6357	16.2677	21.8738
NCU00350	45.5711	100.206	11.9564	13.0429
NCU00351	76.255	63.0443	32.3958	34.1252
NCU00352	29.4708	36.3894	47.3812	64.9125
NCU11300	30.4527	43.846	42.0904	49.5717
NCU03428	7.35532	3.26763	7.06442	10.1986
NCU07889	18.3246	27.6959	62.3464	70.3376
NCU00356	42.4061	55.4166	64.198	93.364
NCU06605	30.1847	37.2102	21.4964	24.9767
NCU00357	62.3116	49.2554	55.9713	67.9812
NCU00362	27.838	10.3347	12.9095	15.8628
NCU06563	34.3119	27.3712	29.8922	35.9222
NCU11196	59.4876	103.058	54.9632	57.4197
NCU04894	0.0	0.0	0.649648	1.02829
NCU04639	693.11	828.264	702.684	675.273
NCU08195	298.45	138.4	26.0799	31.3957
NCU00365	101.013	244.244	120.596	128.767
NCU11030	56.1879	56.9919	16.3974	15.5379
NCU06672	90.0229	89.6882	35.3455	36.7804
NCU00366	282.252	277.381	123.084	143.892
NCU05311	52.4585	26.5576	52.6263	50.7253
NCU00368	16.1811	13.913	7.07937	7.72457
NCU04859	19.295	17.1761	16.7487	24.8767
NCU09973	29.416	16.6449	33.1652	55.1218
NCU00372	11.963	11.7667	3.70909	4.36638
NCU07528	76.8288	35.2284	31.0448	34.9372
NCU05811	0.0	0.0	208.111	296.059
NCU10427	0.0	0.28183	13.6871	19.1237
NCU00373	116.164	123.584	293.943	289.288
NCU08824	133.345	96.0594	86.7777	128.425
NCU06264	34.9316	27.5093	4.78354	6.56948
NCU00376	28.4774	27.3196	40.674	45.7586
NCU00377	83.1814	45.3876	54.9812	70.1634
NCU00378	70.3288	71.4696	80.1669	73.1374
NCU08915	0.0	0.0	0.0	4.21312
NCU11180	34.78	32.5484	21.7306	33.392
NCU06102	42.5705	43.6788	25.8613	31.9765
NCU06648	13.0001	10.2357	13.8757	15.6379
NCU11181	320.514	408.004	240.259	256.782
NCU00153	25.5858	37.6178	3.13082	3.51803
NCU04673	17.851	14.4174	23.3827	28.0214
NCU07688	47.9159	36.8809	29.6632	45.9104
NCU00382	77.4003	45.6946	60.6375	85.9109
NCU00385	338.071	854.741	302.611	314.349
NCU00384	0.775548	0.563581	1.42498	1.71936
NCU00387	11.2644	9.83736	2.41613	3.49939
NCU08100	11.4067	10.1886	68.8708	90.251
NCU16639	0.0	0.082228	89.0558	102.029
NCU11182	17.8529	19.1402	15.0579	18.9539
NCU00388	42.9861	48.1179	78.8658	111.972
NCU00389	116.937	84.9579	11.9334	13.9191
NCU05292	118.139	123.992	71.3477	88.6662
NCU00391	0.0	0.0	0.0	0.0
NCU16682	59.2117	45.5849	15.0052	19.6141
NCU02614	34.6369	45.8503	34.5455	32.586
NCU00591	220.239	50.9666	51.4052	51.4452
NCU00396	37.2893	26.4712	13.6059	15.7123
NCU04035	24.1303	26.625	17.1535	22.4869
NCU16920	0.452045	0.352332	158.58	121.242
NCU16683	45.2705	27.5589	19.04	13.437
NCU02475	175.11	128.861	28.1986	34.3434
NCU06478	28.5649	17.6083	7.19004	8.41007
NCU16778	10.2383	8.54851	4.51827	5.38783
NCU08848	18.0394	27.5258	12.8686	15.795
NCU00398	30.1814	21.8531	25.7099	34.7242
NCU00400	4.88106	6.72169	9.22644	10.3666
NCU07286	99.1248	93.1734	77.3185	80.0217
NCU04174	106.99	98.1721	34.3263	38.6792
NCU00401	10.5286	22.7277	94.8765	112.831
NCU04230	255.253	110.488	93.6114	62.6097
NCU03321	64.8566	36.1725	15.9769	21.97
NCU08004	108.943	143.44	47.0086	53.1352
NCU00406	45.5406	49.0881	33.3763	40.2451
NCU05034	0.399767	1.06176	7.24803	9.40241
NCU01744	38.7569	66.5448	29.8091	29.6848
NCU00407	10.6909	14.7639	4.3967	5.57987
NCU03603	32.668	39.7729	97.2765	95.3779
NCU00412	39.9864	32.6014	19.9915	25.6687
NCU08188	0.478131	0.316897	145.682	168.816
NCU00415	53.4015	31.6491	23.7867	33.1452
NCU01846	201.036	124.59	139.564	193.775
NCU16490	8.43604	9.54165	27.9975	43.6474
NCU00786	9.70533	3.17289	36.7281	37.117
NCU00421	16.2015	11.4545	17.2441	24.5203
NCU01120	0.553806	0.293128	98.4246	143.397
NCU07266	146.092	93.1017	23.4033	27.046
NCU08784	11.5843	42.3358	15.9229	17.9428
NCU07726	87.7418	80.8131	7.39855	10.4444
NCU00423	24.6972	27.7603	48.12	68.6584
NCU08699	78.0836	145.128	4.54933	6.78044
NCU00426	11.8736	13.3295	4.14419	6.80445
NCU05625	2.528	1.38519	51.7388	58.6602
NCU01141	42.2858	21.5388	20.1832	26.0129
NCU00427	43.061	28.9081	44.1202	64.8678
NCU05068	9.02139	11.3632	31.1567	21.8279
NCU09669	1.31885	0.802361	5.6354	6.2313
NCU00431	367.46	365.435	155.436	194.529
NCU06351	16.1221	18.3584	22.7117	21.5944
NCU06079	9.78431	10.9501	8.18408	8.14458
NCU05504	0.0	0.0	1.58879	1.95141
NCU07537	10.5507	4.95163	12.8548	17.1827
NCU00432	12.2044	15.4808	16.5411	23.1522
NCU09218	28.3194	17.8319	5.55445	8.39965
NCU06624	63.642	35.515	13.815	16.02
NCU05200	45.0727	35.9225	50.7476	55.4851
NCU09447	8.56919	15.1147	118.779	128.39
NCU02096	18.1221	28.7553	11.3263	13.8451
NCU04634	3.41464	2.66239	10.1492	13.0079
NCU00988	4.06212	0.736123	77.192	74.8065
NCU00435	196.642	137.788	76.8504	98.6496
NCU00437	173.093	47.5056	6.86359	6.33896
NCU00438	21.8471	28.8092	4.46154	4.11996
NCU03003	1.59251	1.26787	176.85	225.64
NCU00440	111.372	91.1276	121.233	140.626
NCU00998	19.9789	22.339	22.104	29.4349
NCU02128	121.127	13.8727	38.5199	60.3647
NCU00441	212.262	101.835	39.8025	50.496
NCU00443	402.212	624.262	318.997	334.591
NCU16685	5.30556	4.61631	4.19128	2.36993
NCU08332	2155.98	2728.96	1175.15	913.133
NCU08662	0.0	0.115484	6.81994	10.3905
NCU00448	7.69242	9.50623	14.1848	16.69
NCU10605	0.0	0.0	1.74054	0.0
NCU07928	0.807335	1.09532	14.3609	16.2645
NCU00449	2.03152	2.82849	49.765	70.8143
NCU02027	114.112	139.243	68.6899	67.9855
NCU00450	97.3439	64.1482	93.9542	103.905
NCU00451	68.9267	76.2391	4.6735	4.19341
NCU00455	60.3378	49.6595	38.9557	49.1934
NCU05560	10.9277	9.31196	19.7193	25.5711
NCU00456	111.425	137.392	136.32	171.05
NCU09528	70.668	33.4741	23.9762	29.6411
NCU00458	34.9091	36.8952	13.5798	13.6393
NCU05599	1092.91	2233.0	399.254	478.783
NCU00461	1962.47	273.401	72.1626	99.1919
NCU01135	8.85345	8.58749	37.1043	38.3306
NCU08258	0.0	0.0	3.60393	4.67016
NCU00464	2144.96	3389.08	609.282	729.152
NCU00465	203.321	210.385	57.8841	67.173
NCU08655	2.13172	27.2296	49.9833	51.3048
NCU00466	22.1812	32.4354	12.9313	15.8773
NCU05809	26.221	22.029	28.7973	44.5984
NCU09223	86.2077	162.693	88.8904	95.2693
NCU00468	80.8474	53.226	23.124	29.8594
NCU00829	4974.79	2456.91	1.99158	1.35223
NCU10702	0.0	0.0	0.0	0.0
NCU00753	71.3364	87.5562	22.6365	35.1513
NCU00470	11.0947	13.0879	4.29699	7.44453
NCU00471	18.0965	12.1307	6.36491	7.46818
NCU10603	1.7442	2.07239	10.0352	12.0209
NCU00472	84.9764	123.213	50.1357	58.8598
NCU09391	0.051077	0.081571	94.758	103.308
NCU08489	3.86729	1.96539	5.20264	4.68081
NCU00473	70.2624	66.6837	5.64738	5.23403
NCU00474	0.157374	0.0	14.1979	17.4674
NCU00478	10.4279	5.05893	49.4835	61.4233
NCU00481	41.2954	50.2096	67.7863	79.2671
NCU00856	89.9814	46.356	13.5453	17.7421
NCU00741	37.7636	72.1252	23.376	29.3601
NCU00489	621.255	1216.83	179.941	200.261
NCU00491	0.0	0.0	0.0	0.0
NCU06618	11.6505	6.4633	14.8936	25.1126
NCU00260	134.96	203.436	17.0547	18.2158
NCU00495	26.8634	30.8441	21.2688	27.6355
NCU08272	121.036	67.987	7.1768	9.30148
NCU07326	8.43057	5.84408	2.53635	2.71221
NCU09994	27.7299	21.5186	21.4277	23.0332
NCU00496	6.32887	6.04215	1.74772	2.35389
NCU16818	11.7599	7.05526	14.6819	21.9252
NCU07841	0.953417	1.05087	10.7692	12.8182
NCU00497	10.6414	18.8681	3.45831	6.28251
NCU00498	50.7143	28.5113	2.49983	2.95405
NCU08973	80.1628	91.1824	85.7732	96.9944
NCU08978	30.6931	34.8498	39.7395	46.4961
NCU06711	271.345	315.315	68.1021	77.2201
NCU08979	0.562734	0.435262	0.71858	0.0
NCU03968	19.0476	18.6954	23.326	29.3967
NCU08980	31.3743	64.6797	64.796	92.1831
NCU01803	97.6274	73.6513	48.5372	66.2025
NCU08981	31.5867	35.7029	5.96562	7.41402
NCU08984	93.6438	45.4265	49.5768	61.7211
NCU07178	73.1268	90.9916	75.4597	81.5564
NCU04559	0.0	0.0	0.0	0.0
NCU00360	72.0311	65.1011	13.8375	16.6523
NCU03417	21.8842	13.1558	16.9294	22.8905
NCU02653	0.327662	0.06513	3.51839	2.58336
NCU08985	66.4921	59.8338	75.2726	68.0904
NCU08986	154.561	65.9951	729.309	611.132
NCU06880	73.0593	227.866	120.15	140.188
NCU07915	66.0768	102.218	169.705	202.291
NCU08276	21.5321	26.6043	10.6741	12.3607
NCU07991	50.8293	51.621	48.7108	68.2721
NCU08989	78.7065	81.485	87.5438	102.568
NCU08991	1251.4	934.055	825.512	963.445
NCU06118	22.8047	9.44875	6.44945	8.57299
NCU03446	0.0	0.140752	50.378	79.8993
NCU01612	66.3185	36.2763	28.678	34.4132
NCU11399	49.0237	26.1242	24.9974	30.4831
NCU06991	4.09344	3.96502	3.51382	3.67686
NCU10169	26.4348	27.0335	4.14272	8.11363
NCU08993	11.6857	16.9917	5.14463	6.34219
NCU08994	57.8319	41.2844	21.3204	22.8809
NCU02433	97.2688	83.4393	45.9916	51.0743
NCU08995	79.5659	46.5305	167.668	240.449
NCU05940	0.0	0.171051	0.358066	0.220421
NCU04902	4.47942	4.29435	15.4044	17.7912
NCU00655	84.3828	168.939	22.765	22.5457
NCU08996	12.7473	21.0883	44.6644	43.2819
NCU08998	53.1174	99.2193	51.2997	47.2059
NCU09000	86.8548	62.1038	86.6987	103.72
NCU06224	297.515	310.199	343.19	449.115
NCU09001	48.7284	38.834	26.6984	35.6393
NCU08956	110.252	129.209	163.485	177.395
NCU09002	228.095	405.571	85.3485	93.8518
NCU04414	136.62	158.159	64.7544	78.8484
NCU03153	0.068177	0.108622	6.01333	7.33847
NCU03245	26.953	46.7332	7.84642	7.49767
NCU09005	90.2751	35.3437	21.7945	29.1366
NCU04396	0.0	0.0	3.64433	6.51655
NCU09008	20.8468	24.9468	7.26436	6.96777
NCU02535	3.53276	3.78858	10.926	14.5434
NCU03176	21.0986	30.692	86.6396	127.932
NCU09012	38.8965	41.233	34.6756	50.3172
NCU02916	12.4314	7.03511	4.27701	7.69923
NCU00681	36.4853	42.3953	27.2604	29.1344
NCU09015	4.53633	2.80247	3.34324	4.83003
NCU09017	53.2862	37.0688	28.9756	29.8946
NCU05964	1.93447	7.01155	12.601	12.6609
NCU06979	48.6752	24.5124	12.9806	13.1577
NCU07579	24.1743	13.3069	23.8217	29.9043
NCU07578	5.13277	5.87075	47.1656	46.5673
NCU07341	0.0	0.0	0.0	0.600179
NCU07577	71.3965	35.1414	12.7852	14.5551
NCU00844	0.26856	0.385869	15.1982	18.7806
NCU04523	16.9752	9.41174	9.2341	11.0512
NCU07575	15.4836	12.2802	7.98995	10.5294
NCU03767	1.05966	0.388198	113.985	102.611
NCU16756	0.0	0.098287	0.310079	0.636117
NCU07213	0.0	0.0	2.6396	0.0
NCU07270	6.75217	4.39959	12.5541	12.4538
NCU05802	23.6298	22.2165	10.5447	11.0381
NCU09154	17.6429	20.7901	19.6124	24.5842
NCU07568	84.3642	82.8699	67.2718	88.8391
NCU07567	54.5255	81.5573	19.5486	21.7593
NCU07565	20.8382	17.9868	12.2251	18.1772
NCU07564	12.6987	44.6328	33.1365	40.5939
NCU01474	70.6663	80.9974	26.6149	30.939
NCU07563	11.2666	4.90881	80.0333	81.7544
NCU07562	1354.0	2235.9	465.497	556.659
NCU08432	0.578337	0.452843	91.3099	123.825
NCU07561	92.3556	57.9667	41.9294	47.6897
NCU06764	257.85	356.194	60.4618	74.4338
NCU10836	4.15496	6.43073	12.6806	17.2018
NCU07559	1.15788	1.50647	57.4066	75.7949
NCU07558	36.8597	26.98	38.8105	50.6508
NCU10591	0.0	0.0	0.0	0.0
NCU07557	0.385328	1.12139	3.39065	3.93095
NCU07555	0.0	0.0	0.0	0.0
NCU02735	0.733986	0.115673	5.87682	11.1481
NCU06552	41.8796	30.3783	21.6669	23.5501
NCU03418	3.5476	0.548196	7.04455	2.67778
NCU09479	0.61224	0.957281	2.57519	4.43249
NCU07554	19.6764	22.0976	24.4736	35.6829
NCU03328	29.2952	16.3672	67.8402	62.1977
NCU06301	625.221	659.492	34.0785	34.1473
NCU07553	16.8589	17.6749	22.3217	22.82
NCU00317	10.8304	10.4948	57.645	64.3828
NCU07552	43.7601	52.8542	10.3396	11.4895
NCU07551	64.3397	34.6275	7.44598	8.66108
NCU09873	632.246	539.041	184.268	129.191
NCU07550	103.131	765.042	195.715	228.881
NCU08563	14.7091	15.3406	14.0935	14.4285
NCU07549	183.617	264.254	37.9783	40.6285
NCU03340	762.97	1799.57	447.221	460.476
NCU00467	73.3165	73.539	39.3233	41.1853
NCU08354	54.1812	29.4756	15.0217	15.2903
NCU07547	439.014	117.388	70.4473	99.5732
NCU00712	16.9055	57.9783	32.5698	37.9549
NCU07546	73.0555	47.9549	26.8225	34.2323
NCU08526	29.0171	13.706	13.4108	16.8301
NCU07545	53.9985	32.2146	37.2434	51.1016
NCU07543	24.5788	17.5026	64.9331	88.4907
NCU03332	24.3248	23.0667	17.619	22.8623
NCU08860	74.8082	60.0926	37.5655	37.3605
NCU07542	325.097	216.324	101.459	116.232
NCU08242	0.0	0.0	0.114131	0.702278
NCU17252	0.0	0.0	0.213137	0.261848
NCU07540	0.0	0.222487	0.0	0.0
NCU02401	17.9408	14.435	4.80842	4.99219
NCU07538	8.97121	6.532	236.249	269.513
NCU07258	48.8414	28.2789	106.579	132.692
NCU05856	14.881	12.0347	9.97134	11.1076
NCU08829	0.0	0.0	0.182814	0.112534
NCU07536	2.00753	2.90252	10.5581	14.913
NCU03853	44.343	70.6769	29.5839	40.8745
NCU02913	3.58333	1.14555	19.538	28.0213
NCU05231	185.099	102.847	57.4253	66.2251
NCU01196	0.834991	1.70032	0.591784	0.537483
NCU02062	4.10699	2.52164	51.4757	69.1995
NCU16695	0.139621	0.110128	0.465287	0.429439
NCU00676	26.5533	44.746	25.0145	39.2984
NCU08225	6.33781	18.3383	8.90063	9.9559
NCU02331	0.0	0.0	2.48766	3.05652
NCU04492	36.37	27.0131	25.562	23.2033
NCU07532	0.478816	1.58673	1.97687	2.51602
NCU05589	44.5412	54.4409	32.1481	35.5853
NCU07531	1.68359	2.35408	22.711	30.2114
NCU04216	48.58	20.9739	61.7043	80.7829
NCU01509	37.092	59.1735	96.2084	107.239
NCU07705	57.8023	21.1026	49.9556	57.3954
NCU15833	1.79996	0.751887	9.64307	12.4538
NCU06089	14.022	11.4864	34.0593	47.0
NCU03465	128.486	88.0933	59.3371	77.9446
NCU06578	19.4924	32.5394	36.255	46.3323
NCU00034	67.892	78.7075	222.31	256.703
NCU07519	16.107	14.455	6.75152	9.53461
NCU07906	3.30924	6.20257	10.3394	8.78649
NCU07518	0.0	0.160404	0.345316	2.33497
NCU03480	22.5318	17.9347	15.1206	19.477
NCU07516	14.0556	15.893	57.177	80.5173
NCU16699	29.3172	22.1729	25.6757	33.668
NCU03600	634.914	772.422	4701.74	4438.58
NCU08230	27.8605	13.5047	8.97758	10.2168
NCU07511	0.37511	0.818828	2.17268	3.43993
NCU04189	30.0337	39.9237	52.8053	67.8897
NCU04499	4.64883	4.25837	20.7357	24.093
NCU04318	16.454	8.67789	6.99024	6.00583
NCU08425	233.568	117.413	6.1023	6.36615
NCU08189	0.0	0.0	3.15748	5.26568
NCU04364	10.4485	8.85676	4.6425	4.55507
NCU01501	125.527	130.677	77.0527	93.522
NCU08190	28.434	10.6215	31.3333	34.9663
NCU05889	163.049	166.444	98.695	120.792
NCU01519	0.0	0.0	0.0	0.0
NCU08200	0.0	0.0	2.59705	1.5353
NCU06973	0.164467	0.043754	0.451014	0.833552
NCU11286	0.0	0.103838	10.8428	16.6639
NCU01592	0.109549	0.0	6.81441	4.58627
NCU08206	0.0	0.0	1.22929	0.605039
NCU08207	0.0	0.0	0.507104	0.933815
NCU03504	47.713	39.3885	14.0412	17.8848
NCU08210	0.0	0.0	0.559409	0.0
NCU00851	0.0	0.0	0.0	0.0
NCU09240	35.9903	41.5029	32.4473	42.3824
NCU04883	0.876649	2.63252	13.7285	18.7607
NCU16867	27.6066	7.10695	3.04637	3.32785
NCU05267	31.9495	35.4461	18.2226	20.9167
NCU11368	37.2475	33.2525	12.2396	13.0685
NCU08213	0.0	0.0	3.68148	5.74296
NCU16775	96.9239	86.6552	62.6476	56.9773
NCU00404	158.162	64.6584	25.1995	32.066
NCU10210	0.0	0.0	5.71992	11.0574
NCU02486	0.368593	0.292649	10.291	10.1383
NCU07581	0.863747	0.271277	2.16959	0.889536
NCU05164	128.044	184.197	178.63	208.276
NCU08216	195.631	136.329	53.1848	64.4865
NCU08217	24.7142	85.6121	37.2374	41.4225
NCU04467	0.33027	0.697521	28.4903	29.2295
NCU08218	33.6171	57.2338	41.9298	50.3754
NCU06479	4.19235	3.21213	3.2749	2.86061
NCU08219	0.331511	0.25468	1.99133	1.74514
NCU08222	0.0	0.0	68.0667	84.2822
NCU08223	0.0	1.66357	3.08675	3.29286
NCU08224	7.91463	25.129	10.7244	16.0653
NCU10051	80.9608	580.601	57.2286	68.0635
NCU06398	7.71546	6.37679	21.8457	33.7509
NCU17285	9.43976	6.2707	156.98	226.251
NCU05797	42.836	32.2313	13.8359	19.2998
NCU01875	0.0	0.0	1.11939	2.65321
NCU03191	141.772	87.8013	10.7372	10.2371
NCU08226	15.0956	8.58773	27.0242	23.6132
NCU01567	0.0	0.0	0.0	0.206417
NCU08909	3836.92	4578.36	1545.09	1898.7
NCU04646	19.4194	13.6513	17.0353	24.1435
NCU01435	50.0946	47.4596	22.8649	32.2323
NCU08235	0.0	0.052559	0.543511	1.94173
NCU08239	0.0	0.0	0.761692	0.91655
NCU01204	478.059	893.916	356.192	395.312
NCU08240	0.0	0.0	0.88276	0.0
NCU16702	0.0	0.0	0.0	0.397174
NCU01455	21.5641	28.5722	25.5962	32.4126
NCU03654	139.466	31.798	15.9399	10.663
NCU08251	0.0	0.0	0.158233	0.194583
NCU08255	0.0	0.0	2.55166	2.0899
NCU08256	0.0	0.0	1.75973	1.05205
NCU09687	0.0	0.0	0.0	0.0
NCU06263	0.0	0.0	0.350165	0.485571
NCU08260	0.0	0.0	3.16191	4.28098
NCU07693	25.2484	19.9277	26.4215	26.8782
NCU16704	0.0	0.0	0.156598	0.192577
NCU08265	0.0	0.0	0.0	0.0
NCU16606	1.79937	2.9388	2.00639	0.79549
NCU16705	0.0	0.429251	141.211	197.233
NCU16905	3.10219	2.81791	56.2868	53.3002
NCU08576	0.0	0.0	0.506931	0.618046
NCU03855	47.1399	48.8986	34.4334	41.3255
NCU02633	77.9832	63.0281	25.4796	28.7094
NCU09915	28.2672	35.9107	645.308	730.576
NCU08575	0.0	0.0	0.0	0.0
NCU04750	8.03761	7.91853	16.2565	21.2888
NCU16707	0.0	0.0	2.05117	1.37518
NCU08574	0.0	0.0	1.76014	3.08702
NCU03369	25.4446	43.0345	30.6208	36.8365
NCU07480	0.0	0.0	5.0998	8.60814
NCU00169	61.2425	62.5435	85.101	107.81
NCU08573	0.0	0.0	0.0	0.0
NCU06844	210.282	201.765	124.171	123.828
NCU08572	0.0	0.0	7.26528	10.5834
NCU08330	641.25	380.17	263.738	224.677
NCU02327	0.123916	0.691595	7.09256	5.90913
NCU08571	0.0	0.0	0.0	0.0
NCU06153	0.861186	1.03001	52.125	66.4022
NCU04139	33.1726	24.7224	14.9726	17.6737
NCU08570	0.0	0.0	6.8562	10.2442
NCU06453	21.482	17.94	19.8605	30.0505
NCU07593	0.0	0.0	8.03476	7.26179
NCU01230	9.44632	7.88736	23.201	20.2419
NCU06838	40.5548	35.8026	63.9908	80.0899
NCU10396	0.0	0.0	0.0	0.0
NCU08112	29.4616	18.6235	7.39417	8.78782
NCU08565	10.7374	18.3842	9.6239	12.0098
NCU00531	0.0	0.489011	283.227	331.345
NCU08561	12.3103	30.6875	9.16279	11.1578
NCU05131	11.4651	9.82599	42.336	72.7525
NCU06488	37.1366	32.9786	34.9646	41.5847
NCU04474	46.3128	70.5079	22.0499	23.4584
NCU09803	525.452	358.741	38.8351	44.1426
NCU08801	0.0	0.0	9.48567	8.63801
NCU16708	0.057011	0.0	7.31907	9.19108
NCU08558	0.445592	0.711783	28.0128	38.2142
NCU08557	22.14	5.48914	11.4157	12.2089
NCU04382	127.433	44.2403	43.7473	51.3609
NCU08556	25.4013	7.53507	29.6191	34.1061
NCU07718	7.52427	3.37295	224.227	225.55
NCU08555	1.65412	0.72327	29.3103	49.7312
NCU07385	48.8695	19.8827	130.447	135.599
NCU08551	25.482	16.0512	17.3092	20.0642
NCU04753	328.025	242.999	89.1109	91.4515
NCU08549	25.2226	81.6445	56.5211	62.2059
NCU16710	3.51873	7.65049	68.9791	90.8751
NCU07525	0.258461	0.068872	1.80423	3.1825
NCU08545	0.812581	1.09843	1.54357	1.73582
NCU08544	0.0	0.0	5.10046	3.7928
NCU09204	30.4833	15.6392	24.4167	27.158
NCU05211	5.6485	5.59161	10.823	11.1716
NCU04521	59.841	112.877	190.436	156.256
NCU08541	217.187	38.0857	127.114	65.02
NCU07265	24.2613	38.0273	19.4952	25.0886
NCU08337	2.37394	1.01076	127.972	81.1944
NCU08538	0.0	0.0	1.22908	2.56059
NCU08537	1.64984	2.41468	2.88927	2.61957
NCU08535	4.4457	30.8385	71.038	98.8072
NCU08534	0.0	0.0	0.283519	0.436466
NCU08530	0.195142	0.305498	160.989	173.767
NCU06146	1.63748	2.33823	7.3015	9.3488
NCU07327	50.4749	28.8869	69.9416	81.3059
NCU07311	9.36897	6.52361	219.686	187.177
NCU07032	2.75919	9.56028	4.20818	5.25397
NCU04411	103.264	63.3525	7.61268	10.4849
NCU03937	36.8507	42.8814	12.6512	16.8832
NCU10276	0.947842	3.24797	168.021	162.847
NCU11287	22.7036	20.0454	29.1259	24.4223
NCU08525	4.71239	5.45983	6.62424	6.56697
NCU08522	1.08435	2.03246	11.5113	13.8889
NCU08521	0.078675	0.062582	0.454677	0.400016
NCU04788	17.7144	17.2913	3.88203	5.34817
NCU08796	0.0	0.0	6.6384	9.4063
NCU00794	92.8492	35.0526	24.9127	29.4439
NCU08794	23.1925	55.9661	41.3342	42.2457
NCU09706	18.3761	13.5163	4.82936	6.64294
NCU07767	0.037954	0.060726	23.0796	24.1828
NCU08793	4.097	6.89235	11.4081	9.4208
NCU08791	217.403	171.964	226.874	262.665
NCU08423	46.303	31.1141	26.0587	33.7274
NCU08790	0.095711	0.83549	5.78297	8.77945
NCU02853	12.1606	9.71217	43.3074	62.0121
NCU02113	174.481	173.824	120.567	145.785
NCU08315	18.1534	6.01681	22.0758	27.509
NCU08789	0.0	0.0	1.56046	2.2347
